able to change to that directory
				1011010715712	
01441400105712	LEXINGTON		140010	1440000105712	0144
01174238105712	INSTR SERV	WALK-UP COPIER 2	423810	1171170105712	0117
01280000275712	CYPRESS		000027	1280000105712	0128
01230000275712	SAVANNA		000027	1230000105712	0123
01340000245712	WALKER		000024	1342575115712	0134
01472565115712	HOPE		256511	1472570115712	0147
01444990105712	LEXINGTON		499010	1440000105712	0144
01380240105712	BALL		024010	1380540405712	0138
01680000275712	GILBERT SOUTH		000027	1141400275712	0168
01412520115712	GILBERT WEST		252011	1410000105712	0141
01381390335712	BALL		139033	1380540405712	0138
01344560105712	WALKER		456010	1342575115712	0134
01424650315712	OXFORD		465031	1021020715712	0142
01232610125712	SAVANNA		261012	1230000105712	0123
01270250405712	KENNEDY		025040	1270250405712	0127
01354738105712	DALE		473810	1350250405712	0135
01730870505712	PUBLIC INFO OFFICE	PERFORMING ARTS CENTER @ KENNEDY	087050	1731730715712	0173
01420940275712	OXFORD		094027	1420000315712	0142
01274560005712	KENNEDY		456000	1270000315712	0127
01345640275712	WALKER		564027	1342575115712	0134
01174238105712	SPEC. PROG.	WALK-UP COPIER 2	423810	1501530215712	0117
01440950105712	LEXINGTON		095010	1440000105712	0144
01341400315712	WALKER		140031	1342575115712	0134
01252515115712	KATELLA		251511	1250000315712	0125
				1230000105712	
01370000315712	SYCAMORE		000031	1370270105712	0137
				1141400275712	
01191370455712	SYS		137045	1191370345712	0119
01280400105712	CYPRESS		040010	1280000105712	0128
01566115605712	FACILITIES		611560	1561560245712	0156
01242520115712	LOARA		252011	1240000105712	0124
01242610125712	LOARA		261012	1240000105712	0124
01310400105712	BROOKHURST		040010	1310000105712	0131
01567100855712	FACILITIES		710085	1561560245712	0156
01000001005712	CSEA		000100		0100
					
01340070105712	WALKER	INSTR MUSIC	007010	1342575115712	0134
01353810105712	DALE		381010	1350250405712	0135
01270000275712	KENNEDY		000027	1270000315712	0127
01631170105712	ELD/TRIDENT		117010	1634563215712	0163
01254508245712	KATELLA		450824	1251400275712	0125
					
01470250405712	HOPE		025040	1472570115712	0147
01344560275712	WALKER		456027	1342575115712	0134
01171170725712	INSTR SERV		117072	1171170105712	0117
01724398105712	SAFE SCHOOLS		439810	1724130725712	0172
01724319215712	SAFE SCHOOLS		431921	1724130725712	0172
01310000345712	BROOKHURST		000034	1310000105712	0131
01533990105712	SPEC. PROG.		399010	1501530215712	0153
OUTSIDE BILLING	CENTRALIA SCHOOL DISTRICT		IDE BI		OUTS
01423990105712	OXFORD		399010	1021020715712	0142
01533990215712	SPEC. PROG.		399021	1501530215712	0153
01373810275712	SYCAMORE		381027	1370270105712	0137
01724338725712	SAFE SCHOOLS		433872	1724130725712	0172
01341400105712	WALKER		140010	1342575115712	0134
01230000215712	SAVANNA		000021	1230000105712	0123
01383811105712	BALL		381110	1380540405712	0138
01380270105712	BALL		027010	1380540405712	0138
0119399053712	SYS		399053	1191370345712	0119
01374450105712	SYCAMORE		445010	1370270105712	0137
01322575115712	ORANGEVIEW		257511	1321400275712	0132
01384740275712	BALL		474027	1380540405712	0138
